,thread_name,username,post_content,posted_at
344,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
345,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
346,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
347,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
348,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
349,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
350,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
351,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
352,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,O
353,CONEZION @ IOI RESORT CITY ,brensek,,N
354,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
355,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
356,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
357,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,N
358,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,D
359,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",D
360,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,J
361,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",S
362,CONEZION @ IOI RESORT CITY ,chicargo,d,O
363,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
364,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
365,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
366,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
367,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
368,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
369,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
370,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
371,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",O
372,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
373,CONEZION @ IOI RESORT CITY ,brensek,,N
374,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
375,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
376,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,N
377,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,D
378,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,D
379,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",J
380,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,S
381,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
382,CONEZION @ IOI RESORT CITY ,chicargo,d,O
383,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
384,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
385,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
386,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
387,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
388,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
389,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
390,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,O
391,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
392,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
393,CONEZION @ IOI RESORT CITY ,brensek,,N
394,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
395,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,N
396,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,D
397,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,D
398,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,J
399,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",S
400,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
401,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
402,CONEZION @ IOI RESORT CITY ,chicargo,d,O
403,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
404,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
405,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
406,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
407,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
408,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
409,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",O
410,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
411,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
412,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
413,CONEZION @ IOI RESORT CITY ,brensek,,N
414,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,N
415,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,D
416,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,D
417,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,J
418,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,S
419,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
420,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
421,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
422,CONEZION @ IOI RESORT CITY ,chicargo,d,O
423,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
424,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
425,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
426,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
427,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
428,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",O
429,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",N
430,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
431,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
432,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
433,CONEZION @ IOI RESORT CITY ,brensek,,N
434,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,D
435,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,D
436,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,J
437,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,S
438,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
439,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
440,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
441,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
442,CONEZION @ IOI RESORT CITY ,chicargo,d,O
443,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
444,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
445,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
446,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
447,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,O
448,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",N
449,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",N
450,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
451,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
452,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,N
453,CONEZION @ IOI RESORT CITY ,brensek,,D
454,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,D
455,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,J
456,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,S
457,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
458,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
459,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
460,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
461,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
462,CONEZION @ IOI RESORT CITY ,chicargo,d,O
463,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
464,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
465,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
466,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,O
467,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,N
468,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",N
469,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",N
470,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
471,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",N
472,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,D
473,CONEZION @ IOI RESORT CITY ,brensek,,D
474,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,J
475,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,S
476,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
477,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
478,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
479,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
480,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
481,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
482,CONEZION @ IOI RESORT CITY ,chicargo,d,O
483,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
484,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
485,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,O
486,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,N
487,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,N
488,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",N
489,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",N
490,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,N
491,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",D
492,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,D
493,CONEZION @ IOI RESORT CITY ,brensek,,J
494,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,S
495,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
496,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
497,CONEZION @ IOI RESORT CITY ,kobealex,The show units and new sales office for conezion is already open with new banners seen around IOI City Mall. The launch should be coming very soon.There are discount vouchers available now but limited to only 100 units. Can enjoy additional discounts on top of launch package and priority booking before launch.,O
498,CONEZION @ IOI RESORT CITY ,propertybbb,Based on propcafe latest review... wah 780sf 2 bedrooms ll be below 500k and from ard 450k. Biggest size near 500psf only. Would be it be bbb? Can book already right?http://propcafe.net/conezion-ioi-resort-city-ioi-properties/,O
499,CONEZION @ IOI RESORT CITY ,investor01,"Looks ok, especially for these hard times the developers cant charge too high as well.Current improvement proposal is for IOI to consider installing an additional security barrier in the lift that only allows the resident to access their floor.. surprise they are not providing as most new condos have that, the system is really not that expensive but it is so useful.As there are many units in a block, hundreds/thousands of residents can potentially access to your unit without any restriction. This is quite bad in terms of safety. With the security system installed in the lift, only residents staying in your floor will have access.Really hope IOI considers this..",O
500,CONEZION @ IOI RESORT CITY ,kochin,i meant masterplan for conezion only and not the entire thing.eg. how many blocks and their position. is shop below SA or separated. etc.,O
501,CONEZION @ IOI RESORT CITY ,chicargo,"Floor plan is also up on the website, number of bathrooms look good",O
502,CONEZION @ IOI RESORT CITY ,chicargo,d,O
503,CONEZION @ IOI RESORT CITY ,PeriPeri2014,Preview +booking on 3rd week of oct,O
504,CONEZION @ IOI RESORT CITY ,investor01,"i was looking forward to this property, however just checked that the price is RM 600,000 for 750sft!! Thats super expensive. The location is still putrajaya, they just a have a mall there..For that pricing, if put just 10- 15% more can get a nice condo at around KLCC area which has more malls, offices, restaurants and transport connectivity..So unless they are planning on giving a good 20% rebate...i would classify this as overpriced..Too bad..",O
505,CONEZION @ IOI RESORT CITY ,dreamer2020,after discount 500k+ still ok laimpossible they sell under 500k in tis area,N
506,CONEZION @ IOI RESORT CITY ,investor01,500-510k ok la..if 570K+ not ok for 750sft..Puteri Palma subsale is going for RM 750k+ for 1500sft..and im talking about the relatively new and nice low rise units with only 2 units per floor...The older phases for puteri palma is much cheaper.,N
507,CONEZION @ IOI RESORT CITY ,dreamer2020,u r right toorm750k+ for 1500sft really good buy,N
508,CONEZION @ IOI RESORT CITY ,investor01,"yea lor..IOI should recognize the current market sentiment, alot of developers are offering much better deals at lower prices..Plus this area at the moment has only got the mall..no offices, no public transport etc..why price it so high?Hopefully they are offering a rally good deal..otherwise..no for me :-)",N
509,CONEZION @ IOI RESORT CITY ,MrHunter,"Based on the pricing of Le Pavilion by IOI, perhaps they may price it nett at reasonable price too. For those want to stay near to big mall. This could be the one. Palma puteri ..still value for money.",N
510,CONEZION @ IOI RESORT CITY ,chicargo,http://www.theedgeproperty.com.my/content/...t-office-towers,D
511,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,"saw news: buy now , pay later ? any idea?",D
512,CONEZION @ IOI RESORT CITY ,BRE,Should be their deferred payment scheme ie 30% of can be spread into 3-4 instalments of 6 month interval?,J
513,CONEZION @ IOI RESORT CITY ,brensek,,S
514,CONEZION @ IOI RESORT CITY ,alvis5913,Expensive is it?,O
515,CONEZION @ IOI RESORT CITY ,Mr.JJchampian,i saw the bunting hang on puchong also,O
516,CONEZION @ IOI RESORT CITY ,3ton,Still not launching arr.. Any news on sqft price. package.,O
