,thread_name,username,post_content,posted_at
215,THE CLIO RESIDENCE @ IOI RESORT CITY ,vinctan88,"Puteri Palma Condo owners are mostly those buying for own stay / retirement and currently, the mall and commercial area are not ready yet; massive construction on going, this might be one of the reason why the occupancy rate is lower. Since is for own stay, some would just left their units vacant and not take the hassle to rent and manage the tenants. Some will just keep it as vacation use, kinda like weekend getaway from KL city? Another reason is, the phase 3 units were built then sell, if you say 2 years ago numbers of the units are not sold / completed transaction / renovation until end of last year / early this year, the vacancy obviously has increased.The owners are good mixed of locals, more towards chinese and retired expatriate from korea, japan, vietnam, china, singapore and western country etc.Rental wise, the target market are the expats working in Cyberjaya MNCs ie Dell, AT&T, Shell, HP; Pilot & Stewardess from Air Asia, MAS, Korean Airlines, Lecturers from the international schools ie Alice Smith, Nexus, John Hopkins and also the overseas students came here for study in the international schools, together with the guardian / parents. Also, the employees around serdang, sepang and bangi industrial area.The rental rate for say 1,400 sq. ft. units can fetch around RM2,300-RM2,500 for a basic furnished unit with light fittings, fans, air con, kitchen cabinet, curtains and wardrobe. The units initially already comes with the air con, kitchen cabinets, water heater and shower screens. Whereas for a fully furnished units, the rental is around RM2,800-RM3,300 depend on type of furnishing provides. For bigger unit, may rent up to RM4,000 and units with interior design asking around RM5000-6000/month. Average return we are looking at around 4% for basic furnished and 6% for fully furnished units. (the rates are not applicable if you are buying from the subsale market now ) Subsales current transacted price at around RM550-600/sf. However, the demand >>> supply since there is still huge potential for appreciation and a lot owners are not willing to sell. Some unit sold recently mostly the few expat here previously for business purposes is now moving out from Malaysia.The same rental you may expect for The Clio residences and most likely the units will also furnished with air cons, kitchen cabinets, water heater and maybe shower screens too. If that's the case, your furnishing cost to prepare the units for rent will be very minimum. around RM10k for basic furnished units with built-in wardrobe.","Jun 3 2014, 09:55 PM"
216,THE CLIO RESIDENCE @ IOI RESORT CITY ,Stephanie_x,"Vinct88, how many car parks would be provided for clio residence?","Jun 6 2014, 02:09 AM"
217,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Based on the SA explaination, each unit comes with 2 car park.","Jun 22 2014, 05:17 PM"
218,THE CLIO RESIDENCE @ IOI RESORT CITY ,Stephanie_x,"Thanks NidzSo.. we would expect 2 car parks, free air conditionals , free kitchen cabinet, free water heater, free shower screen ? 😆","Jun 22 2014, 06:08 PM"
219,THE CLIO RESIDENCE @ IOI RESORT CITY ,happyice,"remember someone mentioned that they will build a bridge link to ioi city mall? anyone can confirm? i checked, it's opposite the highway, so it's basically not 'walkable ' to the mall...","Jun 22 2014, 06:14 PM"
220,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Yes, they are building it as we speak. But it is not a pedestrian bridge, since the walking distance is quite far. I think the mall is 1-2km from this condo.From IOI City Mall, there is a flyover across the Putrajaya main road connecting to this condo. This flyover will be completed by the time the mall is open, or even sooner.","Jul 21 2014, 01:35 PM"
221,THE CLIO RESIDENCE @ IOI RESORT CITY ,vinctan88,View from Puteri Palma Condo,"Jul 21 2014, 01:46 PM"
222,THE CLIO RESIDENCE @ IOI RESORT CITY ,vinctan88,Panorama shot,"Jul 21 2014, 01:59 PM"
223,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,Awesome shot!,"Jul 21 2014, 02:02 PM"
224,THE CLIO RESIDENCE @ IOI RESORT CITY ,optimus28,how much is the price per sft for this?,"Jul 21 2014, 02:22 PM"
225,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,indicative price is at around rm600 psf. have to wait till launching to get the exact pricing.,"Jul 21 2014, 02:29 PM"
226,THE CLIO RESIDENCE @ IOI RESORT CITY ,optimus28,that's expensive...,"Jul 21 2014, 02:36 PM"
227,THE CLIO RESIDENCE @ IOI RESORT CITY ,mes23,"Living in resort bro. But not sure what address they will use it. If they use similar as their HQ, it look great...IOI Resort City, 62502 Putrajaya. Now...Cyberjaya service apartment also selling at RM650 psf.","Jul 21 2014, 02:39 PM"
228,THE CLIO RESIDENCE @ IOI RESORT CITY ,Stephanie_x,any update on the launching date yet?,"Jul 21 2014, 05:36 PM"
229,THE CLIO RESIDENCE @ IOI RESORT CITY ,CMW123,Aug 2014,"Jul 21 2014, 10:31 PM"
230,THE CLIO RESIDENCE @ IOI RESORT CITY ,enkil,Wow. pricey indeed,"Jul 22 2014, 06:01 PM"
231,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Finally, they are gonna launch this project next week, on 2nd August.VIP Bookings for those who bought the vouchers will be on 31st July.Price starts from 550k upwards, roughly rm600 psf.","Jul 22 2014, 06:47 PM"
232,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,"what's the market sentiment?? BBB??Biggest mall in Putrajaya area!btw, anyone has the list of tenants in the shopping mall?Hopefully, not the same boring F&B tenants!","Jul 30 2014, 05:03 PM"
233,THE CLIO RESIDENCE @ IOI RESORT CITY ,swisspalm,"Tesco HypermarketThailand’s Home-improvement brand, HomeProAEON Index Living Mall -will be opening its first location (something like ikea)ParksonGolden Screen Cinemas (GSC)StarWorld HotelOlympic ice skating rink70,000 sq ft adventure park called ‘District 121’and more than 80 restaurants and cafes","Jul 30 2014, 05:38 PM"
234,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,good enough! Putrajaya landed so expensive.. duno what kinda human wanna stay there.. btr just buy condo =),"Jul 30 2014, 08:38 PM"
235,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,I beg to differ. 2 storey terrace house in putrajaya can get around rm600k for 2000sqft size. That's roughly rm300 psf. Is that considered expensive?,"Jul 30 2014, 10:00 PM"
236,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,really ah? I see the new launch all so expensive!Just saw on propwall.. then this condo not BBB lorr,"Jul 30 2014, 10:10 PM"
237,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Well, it all depends on you. For me, this condo is BBB coz I wanna stay there.","Aug 3 2014, 12:18 AM"
238,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,thats very good if it's for ownstay.. at least some of the condo units will be occupied when VP,"Aug 3 2014, 08:09 AM"
239,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,"It's a Le Meridien Hotel, a brand under Starwood Hotels & Resorts.","Aug 3 2014, 11:50 PM"
240,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,Wah..like tat i must follow which ever u buy...cos all will be BBB.... so...ur next target?,"Aug 4 2014, 08:03 AM"
241,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"For the time being, I can only afford this property. Next purchase may have to wait until I have more disposable income.","Aug 4 2014, 04:38 PM"
242,THE CLIO RESIDENCE @ IOI RESORT CITY ,CKH1988,internal staff booked passed last week if not mistaken...anybody know how's the response?,"Aug 4 2014, 05:01 PM"
243,THE CLIO RESIDENCE @ IOI RESORT CITY ,CKH1988,"besides, how much rental u guys think this Clio can fetch?While Puteri Palma with 1600sf rental is roughly RM2.5k now.means Clio with 800sf ++ can get around 1.5 - 2k only?","Aug 4 2014, 05:20 PM"
244,THE CLIO RESIDENCE @ IOI RESORT CITY ,MNet,It is market demand and supply distorted by capitalism (banks and developer trying to maximise profit) for the malaysian property market for the last 5-6 years. We used to have 6-7% rental yield and slow and steady capital appreciation. But the market just gone crazy. 30% appreciation in a year ! Doesnt sound right unless it is a get rich quick scheme. There are a host of factors which caused the distortion.,"Aug 4 2014, 10:21 PM"
245,THE CLIO RESIDENCE @ IOI RESORT CITY ,kamilnu,Where is the sales office?,"Aug 5 2014, 08:47 AM"
246,THE CLIO RESIDENCE @ IOI RESORT CITY ,eco_supporter,"heard the launch have postpone, any one have insight?","Aug 11 2014, 01:27 PM"
247,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,bcos of their skyz residence didnt get good response from market??? shy to launch another new project??,"Aug 12 2014, 07:23 PM"
248,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"It's located in IOI Resort Putrajaya, the office block is next to the Marriott HotelThe postponed the launch towards mid or end August, due to the Raya holidays this week. Many buyers complained that they cannot make it for the 31st July booking event..","Aug 12 2014, 11:19 PM"
249,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,"So many big big mall opening soon for example Empire Damansara, will it really attract so much traffic or population as there are so much existing shopping centre in the market currently!!!","Aug 12 2014, 11:48 PM"
250,THE CLIO RESIDENCE @ IOI RESORT CITY ,CloudAtla$,"Condo in Putrajaya. If just next to IOI mall, can invest at 500psf.","Aug 12 2014, 11:54 PM"
251,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,Emm but clio lauching at least at 600psf in their Facebook pages,"Aug 12 2014, 11:59 PM"
252,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,Mall failure gona come very soon. So developers better be prepared. many small and not well planned malls will FAILI'm very sure IOI City Mall will succeed due to great potential in Putrajaya/Cyberjaya with thousands of new condo's and new/existing colleges/offices in the area.,"Aug 13 2014, 12:02 AM"
253,THE CLIO RESIDENCE @ IOI RESORT CITY ,CMW123,IOI City Mall should be the most promising mall to open in 2014,"Aug 13 2014, 09:00 AM"
254,THE CLIO RESIDENCE @ IOI RESORT CITY ,Soros007,10th Nov - Grand opening for IOI Resort City Mall - LIKE!,"Aug 13 2014, 09:20 AM"
255,THE CLIO RESIDENCE @ IOI RESORT CITY ,yck1987,,"Aug 13 2014, 10:25 AM"
256,THE CLIO RESIDENCE @ IOI RESORT CITY ,propertybbb,Can Clio walk over to the mall?,"Aug 13 2014, 03:24 PM"
257,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"I would say no. My EU colleagues will say yes as they love to walk long distance under the hot sun.If drive, then few mins only.","Aug 13 2014, 04:03 PM"
258,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,No news on launch date?,"Aug 13 2014, 04:23 PM"
259,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"It is now set for launching this Friday, 15th August.","Aug 13 2014, 04:35 PM"
260,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,"yes with icerink and a few new anchor tenants in the Malaysian market like Homepro, this mall will trump Quill as the best mall in 2014.Duno how empire Damansara is doing but the government should stop issuing licenses to build malls.","Aug 13 2014, 06:31 PM"
261,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,,"Aug 13 2014, 09:12 PM"
262,THE CLIO RESIDENCE @ IOI RESORT CITY ,rainman19,mall create opportunity but meantime create competition,"Aug 15 2014, 12:25 AM"
263,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,looks really good =) 600 ish psf. Anyone knows how many percent discount?,"Aug 15 2014, 02:06 AM"
264,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,5% cash back,"Aug 15 2014, 09:17 AM"
265,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,maybe got more discount during the launch. Got balloting for this?? Product looks good although all amenities are already priced in. I think it won't be hard to find tenants who like to live near malls,"Aug 15 2014, 11:50 AM"
266,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,I don't know if there is further discount. Will check it out today and report it back here,"Aug 15 2014, 12:05 PM"
267,THE CLIO RESIDENCE @ IOI RESORT CITY ,d.storey,Can we go without the invitation?,"Aug 15 2014, 12:11 PM"
268,THE CLIO RESIDENCE @ IOI RESORT CITY ,seanooi880327,872 sqft for 580K is about rm665 psf.Not cheap..If Rm600 psf is reasonable..,"Aug 15 2014, 01:42 PM"
269,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Wah, walking distance to the ioi phase 2 mall. Didn't know that. When is phase 2 mall ready?Ya, internal staff sapu the cheaper units. The bigger units are just pricey. Friday onwards should be open to public/registrants.","Aug 15 2014, 01:43 PM"
270,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Phase 2 of the mall should start construction by mid next year. Same goes to The Connexion (across The Clio), will be launch by mid next year as well. But according to the SA, the earthwork and piling has already started.The Connexion will be a mixed development comprised of 4 storey retail outlets (mostly F&B) and high density (1000+ units) residential tower but of smaller size compared to The Clio. IINM, the sizes are 750 sqft, 950 sqft and 1200 sqft. Pricing is not yet determined.","Aug 15 2014, 01:45 PM"
271,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,"Just all information,The Connexion thread is here:https://forum.lowyat.net/topic/3183737","Aug 15 2014, 03:40 PM"
272,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Here are more infos on The Clio:1- Booking fees of RM8,000 (admin fees of rm500 if loan rejected)2- Free SPA legal fees (excluding disbursement, around rm350-500)3- 2% rebate and 3% cash back (based on SPA price)4- 2% rebate will be via credit note during delivery of vacant possession (will be used to deduct all other payments that need to be paid upon VP)5- 3% cash back will be paid in 5 instalments. Every 6 months after SPA.6- Balance downpayment can be paid in 3 instalments on the 3rd, 9th and 15th month after signing SPA. Buyer must issue post dated cheques during signing.Furnishing includes:1- 2 units of aircond (living hall and master bedroom)2- Kitchen cabinets, hood and stove.3- Built-in heater for master bedroom4- Digital locksetMaintenance fee (including 10% sinking fund) : rm0.33/sqftPlease note, this development is under commercial title. As such, commercial rates will apply for assessment and utilities. However, seeing that this development is all residential, the utilities provider might allow the use of residential rates. The SA has confirmed that Puteri Palma Condo was under the same situation, and now they have successfully converted the title into Residential.Hope this info helps.","Aug 15 2014, 03:46 PM"
273,THE CLIO RESIDENCE @ IOI RESORT CITY ,xyyap,Putrajaya price?Cyberjaya is so cheap. LOL,"Aug 15 2014, 04:22 PM"
274,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"That's good to know. Once Clio VP, the phase two mall would be almost there or completed. Something to look forward to and I'm wondering how walkable the distance would be.I'm also curious why the Connextion retail is so close to the mall. There would be some competition, right?","Aug 15 2014, 04:45 PM"
275,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,misleadingnewspaper advert shows from 499k somethin as minand RM552psfnow is 580k onwards???i hate this kind of cheat people mislead advertthey claimed can walk so ...another cheating?,"Aug 15 2014, 04:53 PM"
276,THE CLIO RESIDENCE @ IOI RESORT CITY ,Babizz,maybe that one after bumi discount,"Aug 15 2014, 05:09 PM"
277,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,u try to ask the project director or the whole team members of the project to walk from site to the mall...then I will believe their claim..,"Aug 15 2014, 05:16 PM"
278,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,is location along persiaran utara or inside the boundary?red colour dotted line means ioi resort city?clio is inside or outside boundary??seems cannot paste the pic here google map,"Aug 15 2014, 05:20 PM"
279,THE CLIO RESIDENCE @ IOI RESORT CITY ,viper88,Printscreen and attach it here. sure can,"Aug 15 2014, 05:22 PM"
280,THE CLIO RESIDENCE @ IOI RESORT CITY ,siawengwai,yes...only one unit is 499k,"Aug 15 2014, 05:22 PM"
281,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"which unit?next to toilet ah?next to car park ah?even with bumi discount also cannot get to RM 499,xxx","Aug 15 2014, 05:24 PM"
282,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,anyone gone there yet?called the sales office but nobody answers callsit looks far to the city mall and it is at the edge of ioi land. so behind clio is who? uniten land? view is facing ioi city mall and back view is facing??future development will all be serviced apartments?phase 2 mall normally takes many years to realise depending on the success of phase 1. while waiting for that is it gonna be empty land with sand?,"Aug 15 2014, 05:25 PM"
283,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,looks like puteri palma is still a better buy; looks nearer to the mall and surrounded by greenery nice golf course,"Aug 15 2014, 05:34 PM"
284,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,looks like buy for stay first since future development is yet to take place and once all ready and matured it will be easier for rental market,"Aug 15 2014, 05:37 PM"
285,THE CLIO RESIDENCE @ IOI RESORT CITY ,d.storey,How's take up rate? Which one is better investmt between clio and putra residence?,"Aug 15 2014, 06:03 PM"
286,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,normally the 1st launch will be cheapest and locate far away...,"Aug 15 2014, 06:22 PM"
287,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"cheap meh? RM 589,000 onwards for lowest level oni niahthis is facing uniten and unit does not have yardwhat is uniten view look like?looking at ioi land there, eventual and future launch will probably like skyz puchong high pricing and lack of buyers","Aug 15 2014, 08:37 PM"
288,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Hi all just , just back from the launch. The following was true at 2 pm at 15.08.20141. Take up rate is impressive : Type C all gone, except for the highest floor unit. You can get a 16th floor Type B at the same time.2. Type B units : Sold out up to 17th floor, unless you dont mind the units adjacent to the Water Tank.3. 5% discount : To be paid out in stages. Forgot the mechanics. Something like 3% up front, and 2% every 6 months.4. Flexi pay : The downpayment can be paid using postdated cheques in 3 payments, spanning 15 months (bit fuzzy here on the details)5. 2 car parks per unit. Fixed allocation6. View available: Type C and B facing uniten, nicer view for the rest.7. Booking fee of RM8000. RM500 fee if your loan is disapproved by 3 banks. Else RM8K bye bye.8. Completion time: 3 years, almost at 20%9.Most banks offering up to 4.5% for loan.","Aug 15 2014, 08:52 PM"
289,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,How about take up rate for Type A and D?,"Aug 15 2014, 08:54 PM"
290,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"At that time, still slow.","Aug 15 2014, 11:37 PM"
291,THE CLIO RESIDENCE @ IOI RESORT CITY ,JamesPond,purchasing power still strong in malaysia.,"Aug 16 2014, 12:17 AM"
292,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,it is always buy the cheapest gone leaving those pricier for big pocket investor to go ini see is just around the roundabout road there meaning could suffer from road noise once packed,"Aug 16 2014, 01:40 AM"
293,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,how much is type B at 16th floor?how much type C at highest floor?all price - 5%?,"Aug 16 2014, 01:45 AM"
294,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"from google maps, seem like a good 200m from main road","Aug 16 2014, 01:47 AM"
295,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"so could be a condo on a busy road and have to cross many roads to walk to the mallso if we don't buy now, price keeps increasingso force to BBB this Sunday","Aug 16 2014, 01:48 AM"
296,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,how much is type D?better view face the mall and golf,"Aug 16 2014, 08:24 AM"
297,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"19th foor Type D:78780019th foor Type A:875800Before discount. Auspicious floors more $$$, those with 4 in it less so","Aug 16 2014, 08:25 AM"
298,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,"I wonder if there is big difference in view between type D -01 and type D-09? both in same direction but sales brochure says one golf view +pool, the other city mall view?","Aug 16 2014, 08:49 AM"
299,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Depends if you like greenery or not,"Aug 16 2014, 09:28 AM"
300,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Sales person says 1 KM from City Mall Phase 2. If Phase 2 launches that is.If you're planning on buying smaller units, I think Sunday will be bit late.","Aug 16 2014, 09:31 AM"
301,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,is this the correct location? google thinks it is only 300m from phase 2 and 800m from phase 1maybe they mean driving distance (have to go round in circles)? if there's direct pedestrian walkway surely benefit this project,"Aug 16 2014, 09:33 AM"
302,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Did you book a unit?1km is not walking distance as claimed by the advertisement.I like the golf facing view. United view is ok and more quiet.,"Aug 16 2014, 09:51 AM"
303,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,mayb ioi try to copy tropicana...which ever launched by developer....buyers just snap wat ever the price offered...but ioi forget...there are different betwwen buyer from puchong/cheras/seri kembangan compared buyers from PJ which richer n dun care..,"Aug 16 2014, 09:56 AM"
304,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Both units 01 and 09 are facing the same direction, and have almost the same view. I believe the balcony of these 2 units are around 30 meters apart, so they share more or less the same view. I think categorising it into Mall View and Golf View is a sales pitch.They are building a direct flyover from IOI City Mall into the Clio site. I think it's gonna be around 2 mins drive to the mall. Walking to the mall is possible, but it is around 2km (maybe, I don't know the exact distance).Both side views are nice. If facing the mall/golf course, You can also see Putrajaya and its lake. You will also see other construction/development on this side.Uniten view is more relaxed for me. The buildings are spaced apart, no visible constructions/development sites (as of yet, I don't know if this will continue in the future) you can also see the mountains area from here.I would suggest you guys to go and see the panorama view at the sales office, it is really nice.","Aug 16 2014, 07:42 PM"
305,THE CLIO RESIDENCE @ IOI RESORT CITY ,kamilnu,I smell nothing but flippers in this project. They are still at it. As for for the pricier units.....nahhhh...investors wont be touching those bcos they no they cant get any decent return for it. Those cheaper units are bought by uncle and auntie oso.,"Aug 16 2014, 09:00 PM"
306,THE CLIO RESIDENCE @ IOI RESORT CITY ,brand,Hot sales ???,"Aug 16 2014, 09:18 PM"
307,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,this kind of pricing makes no difference in getting skyz puchong or anywhere other than putrajayasubsequent launches will be close to 1 mil???no eyes no eyesgreedy developers everywhereyet uncle auntie can just buy like taugehputeri palma 2 subsale now 650k asking price 1400sqft better deal lor..,"Aug 16 2014, 09:54 PM"
308,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,confirmed? this is at least a sellin point,"Aug 16 2014, 10:20 PM"
309,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"lol, who will walk 1km under malaysia weather?mid valley walk to garden end is 1km?? with air condask tan sri ioi walk n see","Aug 16 2014, 11:26 PM"
310,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,this is why the property market is gettin unhealthyany tom d*** harry becomes developerjust launch and enjoy $$,"Aug 17 2014, 04:24 AM"
311,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,Basically Clio consider one of the best residential project within that zone.,"Aug 17 2014, 09:53 AM"
312,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"Yes, I have been there to scout the project site. It is no accessible by roads yet. And I also saw the flyover, almost completed. Personally, I don't think that I'm gonna walk to the mall, especially under the hot sun.","Aug 17 2014, 10:41 AM"
313,THE CLIO RESIDENCE @ IOI RESORT CITY ,brand,The best ? How about cyberjaya project ?,"Aug 17 2014, 12:41 PM"
314,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,how to compare? unless you compare address? putrajaya VS cyberjaya?clio leverage on this huge shopping mall. i see this as the only selling point.cyberjaya past launches all mainly target students and working professionals apart from people who buy to stay despite not working there or for retirementcould clio target uniten students? is it within walking distance to uniten from the back view unit?,"Aug 17 2014, 03:50 PM"
315,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"flyover is always good like how tropicana city mall created those flyovers connecting to their mall it makes it easier for the community there to enter the mall straight but outside visitors may soon use it too causing congestion into the mall (wonder whether it will be like mid valley kinda death ring into the mall = once you enter the ring, be prepared to jam jam jam)","Aug 17 2014, 04:06 PM"
316,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,so if miss this clio what is next? there will be more serviced apartments and condos to be launched right? the best has yet to come but with price tag premium??,"Aug 17 2014, 11:22 PM"
317,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,Best for current house buying planner. Coming best project is for future house buying planner ya.,"Aug 18 2014, 07:28 AM"
318,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,which one did you buy? type C? or B?car park is 6-7 floors?; imagine drive up and down daily. damn scary,"Aug 18 2014, 09:54 AM"
319,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yup, agree on this. Sales person says phase 1 mall is about 2km and phase 2 about 1km from Clio. They shouldn't advertise as walking distance IMO.Clio leverages on mega mall, golf course & resort environment and future township. All under one developer. The planning is more controlled. I'm not sure if the target is students unless they are rich. If the mall is successful and with the offices, then there is potential tenants there.Cyberjaya has lot of launches already. I think maybe a bit too much and need to be careful in choosing the right product & location. I would still be interested to get one here but I can bide my time.","Aug 18 2014, 10:00 AM"
320,THE CLIO RESIDENCE @ IOI RESORT CITY ,ruben7389,How's ths response n turnout today?,"Aug 18 2014, 10:41 PM"
321,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,I personally thinking that if you have enough bullets can go for largest unit 1410 sqf starting price at RM810k onward before the incentive discount...which will be around RM770k / 1410 =RM546 psfThe price seen so fair...hahah my 2 cents,"Aug 19 2014, 09:20 AM"
322,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Ace Ranger, you are right. Too bad entry cost is high.ruben7389, morning had some people but not a big frenzy. Probably due to the rain also.I took a snapshot of the sales chart around 11am.Edit: Ai, how to flip the pic? Using my phone now.","Aug 20 2014, 09:35 AM"
323,THE CLIO RESIDENCE @ IOI RESORT CITY ,kamilnu,Still BBB mode i see.....goshh,"Aug 20 2014, 04:13 PM"
324,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Ya, and that was this morning. There's still tomorrow.I asked the SA and seems most are buying for investment.","Aug 20 2014, 04:17 PM"
325,THE CLIO RESIDENCE @ IOI RESORT CITY ,viper88,Rotate 4 u ady.. nah..Looks good sales.. Puchong nowday also booming.. price like KL ady.,"Aug 20 2014, 04:39 PM"
326,THE CLIO RESIDENCE @ IOI RESORT CITY ,enkil,Wow! Sales still going strong.,"Aug 20 2014, 04:43 PM"
327,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"viper88, thank you!","Aug 20 2014, 04:46 PM"
328,THE CLIO RESIDENCE @ IOI RESORT CITY ,rachel_xxx,"thats very sad, below water tank also sapu","Aug 20 2014, 04:48 PM"
329,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Anyone went today to look see and for the free food?How's the sales?,"Aug 20 2014, 04:50 PM"
330,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Type C all gone.Type B left 2 at about 12 pm.Type A about 9 left.Only Type D are plentiful.Oh, some good news. TNB rates are residential rates, said one sales person. Water, Quit Rent still in negotiationAnd a little bird told me that prices went up between 1-2% on Friday night.","Aug 20 2014, 04:53 PM"
331,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Thanks for the info. Did you buy?I doubt it is residential rates as the SA have always said it is commercial rates. Maybe they will help convert once VP.Hmm, didn't check the prices yesterday. If 1-2% increase on already high prices imo, then really .","Aug 20 2014, 04:57 PM"
332,THE CLIO RESIDENCE @ IOI RESORT CITY ,Ace Ranger,"You sure that the type D is plenty? Or the type A with biggest size?Type D only 50 units wor, but type A is about 200 units","Aug 20 2014, 05:03 PM"
333,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Oops. You're right . The second largest ones have bout 9 units,While the largest ones are plentiful.","Aug 20 2014, 05:08 PM"
334,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"so it is an almost sold out project within 3 days despite the high pricing.there is a mosque at the back view (face uniten)wonder whether front view will be obstructed by future construction of tall buildings blocking the view of a golf course and the mall.a property within 1-2km from a mall will get push super high in capital appreciation or more for staff who works in the mall to rent?type A is cheapest in psf and they have more of this type but affordability remains the key which many developers continue to ignore.IMHO, it is ridiculous and rubbish to just increase 1-2% during the preview.there is no justification for that except speculation; developer is speculating and buyers are speculating. in the end, the property market gets distorted.","Aug 20 2014, 05:16 PM"
335,THE CLIO RESIDENCE @ IOI RESORT CITY ,ibbrio,"so today it is still continue to look like a seller's marketany developer can simply launch, sure got the newly coined word ""waterfish"" to buy haha so developer can do what they like on a whimdeveloper gets richer and the citizen gets poorer by committing to a never ending debttan sri: how's the sales today?staff: not badtan sri:so let's increase 3% tomorrow to fish for more waterfish","Aug 20 2014, 07:35 PM"
